Ne,h2,N,rep,R2_random,R2_full
Ne20,0.1,5000,100,0.6838846585826851,0.7274135359910074
Ne20,0.1,5000,87,0.5757976306561071,0.6312882864774383
Ne20,0.1,5000,95,0.5947997302326518,0.6501913486158211
Ne20,0.1,5000,90,0.67463806205512,0.7019953450758539
Ne20,0.1,5000,89,0.5650340431001405,0.6372973482527946
Ne20,0.1,5000,91,0.5341001737422014,0.604111823657375
Ne20,0.1,5000,96,0.657135754552228,0.719930501923639
Ne20,0.1,5000,97,0.620552674189376,0.6674122164134957
Ne20,0.1,5000,88,0.6116555615641763,0.6727816632351167
Ne20,0.1,5000,98,0.6152225593777025,0.6632735343706607
Ne20,0.1,5000,93,0.6750507747461533,0.7160111589599008
Ne20,0.1,5000,94,0.5358945377490041,0.5890810216710421
Ne20,0.1,5000,99,0.6519431654000813,0.7007615794702589
Ne20,0.1,10000,1,0.6679796567616466,0.7134676488015439
Ne20,0.1,10000,2,0.6896022826464862,0.7530258051064282
Ne20,0.1,10000,5,0.6440474252025415,0.7002707103510831
Ne20,0.1,10000,9,0.7111909901678103,0.7623173314434297
Ne20,0.1,10000,11,0.7083271415340695,0.7489483126008926
Ne20,0.1,10000,12,0.6919380356101037,0.7384606209644146
Ne20,0.1,10000,8,0.6940330295447653,0.7578241009509529
Ne20,0.1,10000,4,0.6289179575991034,0.6811945607047428
Ne20,0.1,10000,10,0.7330267091806898,0.7712929051117619
Ne20,0.1,10000,6,0.7574152853904883,0.8056574832318913
Ne20,0.1,10000,3,0.647507115659457,0.718791452336267
Ne20,0.1,10000,7,0.6849584755262876,0.7292308741589606
Ne20,0.1,10000,14,0.694345126112226,0.7499673897940418
Ne20,0.1,10000,13,0.6998209885863328,0.7502187912637943
Ne20,0.1,10000,17,0.6848486990231634,0.7447679343560916
Ne20,0.1,10000,15,0.6995015515954573,0.7660810576467151
Ne20,0.1,10000,20,0.7524019919942423,0.8008342359614199
Ne20,0.1,10000,18,0.7353297744546407,0.7727328617017095
Ne20,0.1,10000,21,0.7260994365354175,0.7796991217913066
Ne20,0.1,10000,19,0.7413188564333637,0.8159763526621363
Ne20,0.1,10000,16,0.7429500101953567,0.7915866709297661
Ne20,0.1,10000,23,0.7476435471712164,0.778972698250252
Ne20,0.1,10000,22,0.622727116969177,0.6765867507962223
Ne20,0.1,10000,24,0.7159476017394732,0.7769863753626097
Ne20,0.1,10000,27,0.6693313501677935,0.721434630842946
Ne20,0.1,10000,25,0.7251479083964187,0.7826670266909684
Ne20,0.1,10000,28,0.7014244679578158,0.741907069631298
Ne20,0.1,10000,26,0.6789448847285317,0.7405876824080779
Ne20,0.1,10000,29,0.7441262486146021,0.787893605960814
Ne20,0.1,10000,31,0.6881182412609729,0.7342365194450702
Ne20,0.1,10000,30,0.6262160333103475,0.6834088841439616
Ne20,0.1,10000,34,0.6983354704842767,0.7592442363504124
Ne20,0.1,10000,33,0.8039790842394317,0.8334544950867456
Ne20,0.1,10000,32,0.6976802250001435,0.7577047777669643
Ne20,0.1,10000,37,0.7155320057300119,0.7769303864892196
Ne20,0.1,10000,35,0.7127561323814485,0.7647391107724321
Ne20,0.1,10000,40,0.602280684878497,0.6434642190612899
Ne20,0.1,10000,36,0.7225039403514971,0.7747616636967795
Ne20,0.1,10000,43,0.6733984467780206,0.7251426480752938
Ne20,0.1,10000,38,0.6623968229669065,0.7171252961532637
Ne20,0.1,10000,41,0.7265000016363504,0.7661578546706764
Ne20,0.1,10000,46,0.7268015347194272,0.7733891073516241
Ne20,0.1,10000,44,0.7038615396369294,0.7458841745537212
Ne20,0.1,10000,50,0.7115251453010631,0.7719805268614697
Ne20,0.1,10000,45,0.7118784777129127,0.7419585206578699
Ne20,0.1,10000,55,0.7215177653352902,0.7825969973548552
Ne20,0.1,10000,42,0.7535067220820119,0.8021210962450739
Ne20,0.1,10000,39,0.7087412424735419,0.7549738849791936
Ne20,0.1,10000,48,0.7417601040788362,0.7929619355075891
Ne20,0.1,10000,47,0.6581616022196423,0.7173709807378776
Ne20,0.1,10000,52,0.6785454314252747,0.7421908169340476
Ne20,0.1,10000,53,0.6715520812494442,0.7238693046224947
Ne20,0.1,10000,51,0.7478154590961982,0.783857883421267
Ne20,0.1,10000,49,0.7516026179757652,0.7995231883719592
Ne20,0.1,10000,54,0.6631672971915478,0.7067319228314787
Ne20,0.1,10000,56,0.747806148474406,0.7945350285278168
Ne20,0.1,10000,57,0.7682272921283448,0.7901325188855906
Ne20,0.1,10000,58,0.7147632869773413,0.7368699171957362
Ne20,0.1,10000,65,0.7309741901422173,0.7703709439926344
Ne20,0.1,10000,68,0.699072512308163,0.744929707260255
Ne20,0.1,10000,61,0.7472489302399782,0.7795292439518983
Ne20,0.1,10000,66,0.7092182059499618,0.7611313421457256
Ne20,0.1,10000,62,0.7426277666139116,0.8071248392887779
Ne20,0.1,10000,59,0.669227691792844,0.7233317748715264
Ne20,0.1,10000,60,0.7023347945483643,0.7584473251419518
Ne20,0.1,10000,73,0.6567132925492373,0.7235288200054201
Ne20,0.1,10000,63,0.7525223137471314,0.7836592119160951
Ne20,0.1,10000,72,0.7307236211657565,0.7609865218561852
Ne20,0.1,10000,64,0.655313329426169,0.7379910593268465
