Ne,N,h2,beta2,replicate,empirical_ncp
100,5000,0.5,0.001,90,3.3708941868961633
100,5000,0.5,0.001,91,4.572278189133608
100,5000,0.5,0.001,92,2.4302193132541796
100,5000,0.5,0.001,93,4.188844277677942
100,5000,0.5,0.001,94,7.1205005684793985
100,5000,0.5,0.001,95,1.646089859452661
100,5000,0.5,0.001,96,4.144506169841823
100,5000,0.5,0.001,97,0.6667483514058496
100,5000,0.5,0.001,98,3.506026234133924
100,5000,0.5,0.001,99,1.831854107274229
100,5000,0.5,0.001,100,4.233996889569477
100,50000,0.5,0.001,1,12.112180741742879
100,50000,0.5,0.001,2,11.325220327302857
100,50000,0.5,0.001,3,13.56033453973781
100,50000,0.5,0.001,4,9.854563710918274
100,50000,0.5,0.001,5,9.159628132405883
100,50000,0.5,0.001,6,5.2827064344468955
100,50000,0.5,0.001,7,12.416155944437886
100,50000,0.5,0.001,8,11.458755826433363
100,50000,0.5,0.001,9,7.3866909174100215
100,50000,0.5,0.001,10,8.397228065321809
100,50000,0.5,0.001,11,9.627981978067911
100,50000,0.5,0.001,12,8.988960976102032
100,50000,0.5,0.001,13,12.625365209212802
100,50000,0.5,0.001,14,11.475916582084686
100,50000,0.5,0.001,15,7.975377014405543
100,50000,0.5,0.001,16,13.830962232204689
100,50000,0.5,0.001,17,8.013645366305651
100,50000,0.5,0.001,18,7.445543404648223
100,50000,0.5,0.001,19,8.420140660367608
100,50000,0.5,0.001,20,8.902804570901278
100,50000,0.5,0.001,21,4.626231016677105
100,50000,0.5,0.001,22,14.744866777202905
100,50000,0.5,0.001,23,6.343844108023498
100,50000,0.5,0.001,24,9.133011793347972
100,50000,0.5,0.001,25,7.068906435754693
100,50000,0.5,0.001,26,7.941991367704864
100,50000,0.5,0.001,27,9.619579574412297
100,50000,0.5,0.001,28,13.565069510715162
100,50000,0.5,0.001,29,3.7147037110787817
100,50000,0.5,0.001,30,11.910093930550847
100,50000,0.5,0.001,31,10.695765142455159
100,50000,0.5,0.001,32,8.26970949589432
100,50000,0.5,0.001,33,12.731373189623692
100,50000,0.5,0.001,34,7.4851579395125185
100,50000,0.5,0.001,35,11.37171793187031
100,50000,0.5,0.001,36,9.146780114176005
100,50000,0.5,0.001,37,5.209955804917075
100,50000,0.5,0.001,38,8.112260816924387
100,50000,0.5,0.001,39,6.7160104968291545
100,50000,0.5,0.001,40,9.387956776310222
100,50000,0.5,0.001,41,7.416637338596701
100,50000,0.5,0.001,42,9.187269407967667
100,50000,0.5,0.001,43,8.661107563795664
100,50000,0.5,0.001,44,9.786587422523706
100,50000,0.5,0.001,45,12.680047494162618
100,50000,0.5,0.001,46,9.760980068697592
100,50000,0.5,0.001,47,8.587399990185077
100,50000,0.5,0.001,48,8.891660727994786
100,50000,0.5,0.001,49,6.03058926069374
100,50000,0.5,0.001,50,8.968029666089642
100,50000,0.5,0.001,51,8.520462074023715
100,50000,0.5,0.001,52,10.343831446125423
100,50000,0.5,0.001,53,5.24934746162098
100,50000,0.5,0.001,54,11.52837132741227
100,50000,0.5,0.001,55,7.501013781457665
100,50000,0.5,0.001,56,9.856427949511076
100,50000,0.5,0.001,57,6.110816335222341
100,50000,0.5,0.001,58,9.451031457497326
100,50000,0.5,0.001,59,10.06118876925108
100,50000,0.5,0.001,60,3.8878361441637432
100,50000,0.5,0.001,61,5.968939917714598
100,50000,0.5,0.001,62,11.420903426733442
100,50000,0.5,0.001,63,8.191229019571583
100,50000,0.5,0.001,64,8.990171387167067
100,50000,0.5,0.001,65,13.07280370335194
100,50000,0.5,0.001,66,15.077405684951266
100,50000,0.5,0.001,67,8.16894028620693
100,50000,0.5,0.001,68,7.334121210139369
100,50000,0.5,0.001,69,11.090446190124677
100,50000,0.5,0.001,70,8.341537654237959
100,50000,0.5,0.001,71,9.43447551186821
100,50000,0.5,0.001,72,9.069405347902812
100,50000,0.5,0.001,73,10.569916049072738
100,50000,0.5,0.001,74,13.741258764824087
100,50000,0.5,0.001,75,8.055141971614113
100,50000,0.5,0.001,76,8.915657059640859
100,50000,0.5,0.001,77,10.058932699364004
100,50000,0.5,0.001,78,9.967535624504897
100,50000,0.5,0.001,79,6.4423317785395
100,50000,0.5,0.001,80,8.62962079770806
100,50000,0.5,0.001,81,6.615945029620619
100,50000,0.5,0.001,82,12.854177702210325
100,50000,0.5,0.001,83,8.757512402854342
100,50000,0.5,0.001,84,7.963760549383698
100,50000,0.5,0.001,85,11.335803145286839
100,50000,0.5,0.001,86,9.020188129196951
100,50000,0.5,0.001,87,12.21069490956329
100,50000,0.5,0.001,88,7.3488810150695745
100,50000,0.5,0.001,89,9.9621079356837
100,50000,0.5,0.001,90,3.728463165708929
100,50000,0.5,0.001,91,9.258469284648715
100,50000,0.5,0.001,92,4.837825670753174
100,50000,0.5,0.001,93,7.684571170802574
100,50000,0.5,0.001,94,8.906611564220885
100,50000,0.5,0.001,95,3.435759506943313
100,50000,0.5,0.001,96,8.355633329536193
100,50000,0.5,0.001,97,8.871161645076052
100,50000,0.5,0.001,98,6.081409598937583
100,50000,0.5,0.001,99,6.191164957767247
100,50000,0.5,0.001,100,11.562952580364732
100,10000,0.5,0.01,1,45.372181277786936
100,10000,0.5,0.01,2,50.15097410572342
100,10000,0.5,0.01,3,48.649263112682
100,10000,0.5,0.01,4,51.43663852007943
100,10000,0.5,0.01,5,43.09140468811108
100,10000,0.5,0.01,6,49.02059199675112
100,10000,0.5,0.01,7,57.06139024170053
100,10000,0.5,0.01,8,42.769664494859924
100,10000,0.5,0.01,9,53.431002830629964
100,10000,0.5,0.01,10,51.44497933362086
100,10000,0.5,0.01,11,52.644180930109314
100,10000,0.5,0.01,12,57.63652926571982
100,10000,0.5,0.01,13,50.429889402019526
100,10000,0.5,0.01,14,41.05314677240695
100,10000,0.5,0.01,15,45.72256126660805
100,10000,0.5,0.01,16,42.43899259269294
100,10000,0.5,0.01,17,44.595354351464124
100,10000,0.5,0.01,18,51.08108561169487
100,10000,0.5,0.01,19,54.1601906355844
100,10000,0.5,0.01,20,45.776978130381536
100,10000,0.5,0.01,21,47.555415707441696
100,10000,0.5,0.01,22,54.19043479772898
100,10000,0.5,0.01,23,43.44779496823369
100,10000,0.5,0.01,24,54.59923070075113
100,10000,0.5,0.01,25,45.49210391463951
100,10000,0.5,0.01,26,45.13797457074842
100,10000,0.5,0.01,27,43.40419013374451
100,10000,0.5,0.01,28,49.46375944501735
100,10000,0.5,0.01,29,46.85628162196351
100,10000,0.5,0.01,30,37.94534786702485
100,10000,0.5,0.01,31,43.04910397079233
100,10000,0.5,0.01,32,48.2424033177703
100,10000,0.5,0.01,33,37.96184740677596
100,10000,0.5,0.01,34,47.35616639887029
100,10000,0.5,0.01,35,44.95852720174641
100,10000,0.5,0.01,36,47.28309871477095
100,10000,0.5,0.01,37,58.24220720863785
100,10000,0.5,0.01,38,51.85849878422327
100,10000,0.5,0.01,39,48.806865122131576
100,10000,0.5,0.01,40,51.944857746951456
100,10000,0.5,0.01,41,44.80343622488721
100,10000,0.5,0.01,42,52.0168251033568
100,10000,0.5,0.01,43,59.46259571156914
100,10000,0.5,0.01,44,44.26449175173123
100,10000,0.5,0.01,45,50.721634472959536
100,10000,0.5,0.01,46,41.021625392442466
100,10000,0.5,0.01,47,52.4179092665068
100,10000,0.5,0.01,48,39.04437782528787
100,10000,0.5,0.01,49,43.615914867737025
100,10000,0.5,0.01,50,43.190059112364324
100,10000,0.5,0.01,51,40.992397149419915
100,10000,0.5,0.01,52,51.6747493636311
100,10000,0.5,0.01,53,40.26017445089116
100,10000,0.5,0.01,54,39.65780236349737
100,10000,0.5,0.01,55,43.34265803154303
100,10000,0.5,0.01,56,47.07675338705832
100,10000,0.5,0.01,57,54.93798928897272
100,10000,0.5,0.01,58,54.42617249084312
100,10000,0.5,0.01,59,44.058020164423525
100,10000,0.5,0.01,60,49.419537946943514
100,10000,0.5,0.01,61,54.46066724303428
100,10000,0.5,0.01,62,45.14705012792458
100,10000,0.5,0.01,63,38.61908025313494
100,10000,0.5,0.01,64,49.19753709549755
100,10000,0.5,0.01,65,44.75655239031664
100,10000,0.5,0.01,66,63.62562944310392
100,10000,0.5,0.01,67,38.89607222958727
100,10000,0.5,0.01,68,44.33409082042948
100,10000,0.5,0.01,69,44.0643755312889
100,10000,0.5,0.01,70,40.141878343404734
100,10000,0.5,0.01,71,40.97698009618775
100,10000,0.5,0.01,72,56.13177302198676
100,10000,0.5,0.01,73,50.75766564187792
100,10000,0.5,0.01,74,44.89699782905589
100,10000,0.5,0.01,75,49.203370993145285
100,10000,0.5,0.01,76,45.450574611773106
100,10000,0.5,0.01,77,44.92860121857143
100,10000,0.5,0.01,78,48.73250999112821
100,10000,0.5,0.01,79,42.73824302140823
100,10000,0.5,0.01,80,44.16445612950134
100,10000,0.5,0.01,81,44.61889006090057
100,10000,0.5,0.01,82,46.034293897952764
100,10000,0.5,0.01,83,41.41009036736352
100,10000,0.5,0.01,84,43.49272586973972
100,10000,0.5,0.01,85,51.4178177573123
100,10000,0.5,0.01,86,44.83322464946631
100,10000,0.5,0.01,87,41.02779946881708
100,10000,0.5,0.01,88,41.69276567747169
100,10000,0.5,0.01,89,43.98193737782558
100,10000,0.5,0.01,90,41.59053137745655
100,10000,0.5,0.01,91,41.49878706586209
100,10000,0.5,0.01,92,42.69953510373672
100,10000,0.5,0.01,93,39.07912266411366
100,10000,0.5,0.01,94,57.84684386215654
100,10000,0.5,0.01,95,49.562791754330824
100,10000,0.5,0.01,96,44.575478916735804
100,10000,0.5,0.01,97,45.803195358618034
100,10000,0.5,0.01,98,35.97536131382467
100,10000,0.5,0.01,99,55.439837147710634
100,10000,0.5,0.01,100,52.41382148498974
100,20000,0.5,0.01,1,71.82753507797973
100,20000,0.5,0.01,2,72.26596980564896
100,20000,0.5,0.01,3,56.98332066075689
100,20000,0.5,0.01,4,58.33318748544313
100,20000,0.5,0.01,5,66.2028905803221
100,20000,0.5,0.01,6,75.98782593087303
100,20000,0.5,0.01,7,74.94488809795179
100,20000,0.5,0.01,8,64.37339214744738
100,20000,0.5,0.01,9,79.96665828137873
100,20000,0.5,0.01,10,62.36309135627819
100,20000,0.5,0.01,11,57.16456963156961
100,20000,0.5,0.01,12,61.76964933862514
100,20000,0.5,0.01,13,70.12967383165957
100,20000,0.5,0.01,14,70.89598142657448
100,20000,0.5,0.01,15,68.43859213675952
100,20000,0.5,0.01,16,58.83949027313042
100,20000,0.5,0.01,17,78.00357432321566
100,20000,0.5,0.01,18,61.296551959128145
100,20000,0.5,0.01,19,73.18463102150098
100,20000,0.5,0.01,20,62.0870979251895
100,20000,0.5,0.01,21,76.5751017294152
100,20000,0.5,0.01,22,67.36866837975185
100,20000,0.5,0.01,23,63.0476577008811
100,20000,0.5,0.01,24,72.03364923976673
100,20000,0.5,0.01,25,50.157212666393306
100,20000,0.5,0.01,26,59.97004018929588
100,20000,0.5,0.01,27,74.22984089731315
100,20000,0.5,0.01,28,71.38397663719496
100,20000,0.5,0.01,29,70.37122675151126
100,20000,0.5,0.01,30,68.78478926911119
100,20000,0.5,0.01,31,63.54653341664607
100,20000,0.5,0.01,32,57.99486685416299
100,20000,0.5,0.01,33,62.001896806653654
100,20000,0.5,0.01,34,79.36357830006799
100,20000,0.5,0.01,35,68.24426104817401
100,20000,0.5,0.01,36,54.2572718868071
100,20000,0.5,0.01,37,67.18464728732894
100,20000,0.5,0.01,38,71.77207434661882
100,20000,0.5,0.01,39,61.967806911398476
100,20000,0.5,0.01,40,74.56169868102934
100,20000,0.5,0.01,41,62.283351608847866
100,20000,0.5,0.01,42,62.007141456079104
100,20000,0.5,0.01,43,62.61618495077839
100,20000,0.5,0.01,44,63.478633756845426
100,20000,0.5,0.01,45,56.333463921192354
100,20000,0.5,0.01,46,61.542569282213854
100,20000,0.5,0.01,47,71.08188947088084
100,20000,0.5,0.01,48,65.55308459545152
100,20000,0.5,0.01,49,72.72749809041423
100,20000,0.5,0.01,50,55.96056164825647
100,20000,0.5,0.01,51,60.220198101858216
100,20000,0.5,0.01,52,75.0816396651094
100,20000,0.5,0.01,53,58.56607130651535
100,20000,0.5,0.01,54,71.93846927833172
100,20000,0.5,0.01,55,59.91944607772409
100,20000,0.5,0.01,56,86.71286062465359
100,20000,0.5,0.01,57,75.83607538103429
100,20000,0.5,0.01,58,61.29997530410888
100,20000,0.5,0.01,59,54.85670127796616
100,20000,0.5,0.01,60,76.74653836221856
100,20000,0.5,0.01,61,59.01243355690265
100,20000,0.5,0.01,62,66.15025173345258
100,20000,0.5,0.01,63,56.53754916314167
100,20000,0.5,0.01,64,69.84373136731594
100,20000,0.5,0.01,65,63.77271273793333
100,20000,0.5,0.01,66,72.15218597411406
100,20000,0.5,0.01,67,63.09584278075775
100,20000,0.5,0.01,68,60.14845567467713
100,20000,0.5,0.01,69,64.92256744321858
100,20000,0.5,0.01,70,73.9857933868768
100,20000,0.5,0.01,71,72.45579420471208
100,20000,0.5,0.01,72,67.08010198915001
100,20000,0.5,0.01,73,76.47767612008786
100,20000,0.5,0.01,74,67.42329004400004
100,20000,0.5,0.01,75,52.00031385151234
100,20000,0.5,0.01,76,62.695328456981635
100,20000,0.5,0.01,77,68.95617854963545
100,20000,0.5,0.01,78,78.103189866919
100,20000,0.5,0.01,79,69.72302819278136
100,20000,0.5,0.01,80,64.18773076042915
100,20000,0.5,0.01,81,69.18969806210725
100,20000,0.5,0.01,82,59.50887016714571
100,20000,0.5,0.01,83,72.41788169416128
100,20000,0.5,0.01,84,59.935152765863826
100,20000,0.5,0.01,85,74.9221737617686
100,20000,0.5,0.01,86,60.59775447212185
100,20000,0.5,0.01,87,71.65200859771716
100,20000,0.5,0.01,88,63.665118558882554
100,20000,0.5,0.01,89,66.46106927900863
100,20000,0.5,0.01,90,60.42926732485694
100,20000,0.5,0.01,91,74.63025003786605
100,20000,0.5,0.01,92,68.01980910302716
100,20000,0.5,0.01,93,70.50443690164562
100,20000,0.5,0.01,94,73.22195217796103
100,20000,0.5,0.01,95,63.281295661945975
100,20000,0.5,0.01,96,60.63592456580052
100,20000,0.5,0.01,97,63.84072676186841
100,20000,0.5,0.01,98,72.43126190872889
100,20000,0.5,0.01,99,65.39480124334182
100,20000,0.5,0.01,100,84.09735719926559
100,5000,0.5,0.01,1,35.67376806259962
100,5000,0.5,0.01,2,36.08764288417136
100,5000,0.5,0.01,3,40.858586896563764
100,5000,0.5,0.01,4,34.45478178950487
100,5000,0.5,0.01,5,28.3551540789454
100,5000,0.5,0.01,6,19.59704347613986
100,5000,0.5,0.01,7,21.722866040427938
100,5000,0.5,0.01,8,29.847160134592464
100,5000,0.5,0.01,9,30.3273542662769
100,5000,0.5,0.01,10,32.193275333438024
100,5000,0.5,0.01,11,28.22187798512029
100,5000,0.5,0.01,12,28.01905116395817
100,5000,0.5,0.01,13,31.167613830648506
100,5000,0.5,0.01,14,32.73682335734263
100,5000,0.5,0.01,15,29.468154621007102
100,5000,0.5,0.01,16,26.751582998169294
100,5000,0.5,0.01,17,34.2826902779133
100,5000,0.5,0.01,18,29.436429061080265
100,5000,0.5,0.01,19,26.398864085166604
100,5000,0.5,0.01,20,25.454271328081624
100,5000,0.5,0.01,21,36.72359064385587
100,5000,0.5,0.01,22,29.14772597368006
100,5000,0.5,0.01,23,26.09282843482212
100,5000,0.5,0.01,24,29.65460284649193
100,5000,0.5,0.01,25,28.148905344557427
100,5000,0.5,0.01,26,28.60758799487162
100,5000,0.5,0.01,27,32.879919973376474
100,5000,0.5,0.01,28,35.29464669237921
100,5000,0.5,0.01,29,29.97127540809843
100,5000,0.5,0.01,30,31.9371240582135
100,5000,0.5,0.01,31,30.400637571347424
100,5000,0.5,0.01,32,23.87435990840744
100,5000,0.5,0.01,33,40.53598817570684
100,5000,0.5,0.01,34,22.51235718963414
100,5000,0.5,0.01,35,30.623820329576397
100,5000,0.5,0.01,36,45.35674989955891
100,5000,0.5,0.01,37,35.84925190956089
100,5000,0.5,0.01,38,25.921417512274314
100,5000,0.5,0.01,39,37.31994078726683
100,5000,0.5,0.01,40,31.381930530802556
100,5000,0.5,0.01,41,33.212339653124445
100,5000,0.5,0.01,42,34.266267137872575
100,5000,0.5,0.01,43,44.93759422550689
100,5000,0.5,0.01,44,35.4313674527593
100,5000,0.5,0.01,45,41.148478165514646
100,5000,0.5,0.01,46,26.187074439819515
100,5000,0.5,0.01,47,31.61721785811492
100,5000,0.5,0.01,48,32.98911763798733
100,5000,0.5,0.01,49,31.123020367611318
100,5000,0.5,0.01,50,29.29149783340734
100,5000,0.5,0.01,51,35.54770652339095
100,5000,0.5,0.01,52,34.47236619784417
100,5000,0.5,0.01,53,30.86748083432554
100,5000,0.5,0.01,54,31.16378777221221
100,5000,0.5,0.01,55,28.12648250879763
100,5000,0.5,0.01,56,28.894390528497375
100,5000,0.5,0.01,57,33.000959440019365
100,5000,0.5,0.01,58,29.207041322947884
100,5000,0.5,0.01,59,36.144492227466834
100,5000,0.5,0.01,60,34.12779209092705
100,5000,0.5,0.01,61,38.72237885953287
100,5000,0.5,0.01,62,33.234298411575665
100,5000,0.5,0.01,63,37.69354958490648
100,5000,0.5,0.01,64,23.554158762826944
100,5000,0.5,0.01,65,26.209821338811338
100,5000,0.5,0.01,66,34.85449533228236
100,5000,0.5,0.01,67,31.361954677936083
100,5000,0.5,0.01,68,29.444518152717954
100,5000,0.5,0.01,69,30.2338162616205
100,5000,0.5,0.01,70,34.788630007487846
100,5000,0.5,0.01,71,30.10705565487866
100,5000,0.5,0.01,72,24.756904021872536
100,5000,0.5,0.01,73,36.00495531121258
100,5000,0.5,0.01,74,32.30059375510421
100,5000,0.5,0.01,75,40.7704424080577
100,5000,0.5,0.01,76,24.171828453672138
100,5000,0.5,0.01,77,23.78590542154246
100,5000,0.5,0.01,78,29.783274474257304
100,5000,0.5,0.01,79,22.861671809966158
100,5000,0.5,0.01,80,32.91100369753076
100,5000,0.5,0.01,81,32.01851419914617
100,5000,0.5,0.01,82,38.04045711042478
100,5000,0.5,0.01,83,33.69497094239773
100,5000,0.5,0.01,84,33.49714661263263
100,5000,0.5,0.01,85,34.51451330216125
100,5000,0.5,0.01,86,28.59064571047774
100,5000,0.5,0.01,87,30.89550016769199
100,5000,0.5,0.01,88,31.3419136353519
100,5000,0.5,0.01,89,35.48063645669197
100,5000,0.5,0.01,90,32.240816680698344
100,5000,0.5,0.01,91,37.24694720192491
100,5000,0.5,0.01,92,27.700677437825153
100,5000,0.5,0.01,93,35.50765208112972
100,5000,0.5,0.01,94,42.47320028480486
100,5000,0.5,0.01,95,27.67465981550481
100,5000,0.5,0.01,96,36.2267470049024
100,5000,0.5,0.01,97,24.469194626567564
100,5000,0.5,0.01,98,33.617119214565584
100,5000,0.5,0.01,99,27.56158060019962
100,5000,0.5,0.01,100,37.3527164750987
100,50000,0.5,0.01,1,108.95134373842163
100,50000,0.5,0.01,2,105.84020211176289
100,50000,0.5,0.01,3,114.87158438841489
100,50000,0.5,0.01,4,103.42938729837135
100,50000,0.5,0.01,5,100.66928804187114
100,50000,0.5,0.01,6,87.94980082245658
100,50000,0.5,0.01,7,107.60416901283529
100,50000,0.5,0.01,8,107.27072419072252
100,50000,0.5,0.01,9,94.44252423869014
100,50000,0.5,0.01,10,96.63951494834158
100,50000,0.5,0.01,11,95.04412793803657
100,50000,0.5,0.01,12,98.2986364026179
100,50000,0.5,0.01,13,109.06105355664901
100,50000,0.5,0.01,14,107.63801133856813
100,50000,0.5,0.01,15,96.24437517065346
100,50000,0.5,0.01,16,115.05183511522621
100,50000,0.5,0.01,17,95.3687053332309
100,50000,0.5,0.01,18,95.38550170685143
100,50000,0.5,0.01,19,99.69056783481253
100,50000,0.5,0.01,20,101.83006041929616
100,50000,0.5,0.01,21,83.02153539386741
100,50000,0.5,0.01,22,115.01034888580375
100,50000,0.5,0.01,23,89.65233210973881
100,50000,0.5,0.01,24,102.54961970919278
100,50000,0.5,0.01,25,94.67998525519938
100,50000,0.5,0.01,26,95.60575299119748
100,50000,0.5,0.01,27,102.52529540669286
100,50000,0.5,0.01,28,110.08752428124247
100,50000,0.5,0.01,29,81.16351447513885
100,50000,0.5,0.01,30,109.63913154518426
100,50000,0.5,0.01,31,106.16069543033731
100,50000,0.5,0.01,32,98.78766507269559
100,50000,0.5,0.01,33,108.35427734314264
100,50000,0.5,0.01,34,96.50816279294777
100,50000,0.5,0.01,35,106.97957383872003
100,50000,0.5,0.01,36,98.37670073905795
100,50000,0.5,0.01,37,85.99729050668316
100,50000,0.5,0.01,38,96.27499198730088
100,50000,0.5,0.01,39,93.57667029441828
100,50000,0.5,0.01,40,95.5701116432439
100,50000,0.5,0.01,41,95.51775006977564
100,50000,0.5,0.01,42,98.6169746603909
100,50000,0.5,0.01,43,98.55025156187544
100,50000,0.5,0.01,44,102.69207679568217
100,50000,0.5,0.01,45,109.12419194495972
100,50000,0.5,0.01,46,102.90008642894202
100,50000,0.5,0.01,47,98.65209684736311
100,50000,0.5,0.01,48,98.87602253557665
100,50000,0.5,0.01,49,88.08172441927115
100,50000,0.5,0.01,50,101.60485441533588
100,50000,0.5,0.01,51,94.07771211645283
100,50000,0.5,0.01,52,103.81235453249708
100,50000,0.5,0.01,53,87.58788342128793
100,50000,0.5,0.01,54,104.6190807967696
100,50000,0.5,0.01,55,91.66199094432113
100,50000,0.5,0.01,56,100.03765644999575
100,50000,0.5,0.01,57,90.2392452985804
100,50000,0.5,0.01,58,99.09459322935382
100,50000,0.5,0.01,59,102.8854470979334
100,50000,0.5,0.01,60,83.28134106989967
100,50000,0.5,0.01,61,87.3960617351336
100,50000,0.5,0.01,62,107.13680648668597
100,50000,0.5,0.01,63,97.4990189210965
100,50000,0.5,0.01,64,100.88320830921606
100,50000,0.5,0.01,65,113.66066777330734
100,50000,0.5,0.01,66,117.59007991819388
100,50000,0.5,0.01,67,96.82411799678407
100,50000,0.5,0.01,68,94.22634885828217
100,50000,0.5,0.01,69,107.47749272413655
100,50000,0.5,0.01,70,94.37007168241459
100,50000,0.5,0.01,71,98.80888765230873
100,50000,0.5,0.01,72,97.45419682303486
100,50000,0.5,0.01,73,104.9957989017983
100,50000,0.5,0.01,74,112.8416246317797
100,50000,0.5,0.01,75,94.32871070600451
100,50000,0.5,0.01,76,100.30733108752378
100,50000,0.5,0.01,77,102.33911192274783
100,50000,0.5,0.01,78,100.23792915996992
100,50000,0.5,0.01,79,90.55923876802049
100,50000,0.5,0.01,80,97.55437836101964
100,50000,0.5,0.01,81,90.36219676411424
100,50000,0.5,0.01,82,112.7180971676986
100,50000,0.5,0.01,83,99.02830423685268
100,50000,0.5,0.01,84,94.80366980322431
100,50000,0.5,0.01,85,105.82108869461494
100,50000,0.5,0.01,86,97.51719693948374
100,50000,0.5,0.01,87,110.42013149331444
100,50000,0.5,0.01,88,95.52706007885037
100,50000,0.5,0.01,89,104.27459367299659
100,50000,0.5,0.01,90,79.65744626293997
100,50000,0.5,0.01,91,97.90072062927314
100,50000,0.5,0.01,92,83.55740209853454
100,50000,0.5,0.01,93,93.81051582359119
100,50000,0.5,0.01,94,99.90139118519747
100,50000,0.5,0.01,95,75.58020408487975
100,50000,0.5,0.01,96,97.87436288338579
100,50000,0.5,0.01,97,100.0536130658608
100,50000,0.5,0.01,98,90.55148896917655
100,50000,0.5,0.01,99,93.60014690480357
100,50000,0.5,0.01,100,104.29188553605283
20,10000,0.1,0.001,1,5.121664522118269
20,10000,0.1,0.001,2,6.387938635430595
20,10000,0.1,0.001,3,5.523866458081645
20,10000,0.1,0.001,4,6.5586959466322
